Core, 0
Cumulative Cycles, 20594455            
Cumulative Instructions, 20000000            
Cumulative IPC, 0.97114
Periodic Cycles, 10327667            
Periodic Instructions, 9999999             
Periodic IPC, 0.96827

EXECUTION_TIME_count, 3227395937500
EXECUTION_TIME_total_count, 6435767187500

NODE_CYCLE_count,      10327667
NODE_CYCLE_total_count,      20594455

NODE_INST_COUNT_count,       9999999
NODE_INST_COUNT_total_count,      20000000

NODE_INST_COUNT_FETCHED_count,       9999999
NODE_INST_COUNT_FETCHED_total_count,      20000000

NODE_UOP_COUNT_count,      12906867
NODE_UOP_COUNT_total_count,      25810997

FULL_WINDOW_STALL_count,       6048843
FULL_WINDOW_STALL_pct,       58.569
FULL_WINDOW_STALL_total_count,      11934375
FULL_WINDOW_STALL_total_pct,       57.949

FULL_WINDOW_MEM_OP_count,       5849151
FULL_WINDOW_MEM_OP_pct,       99.874
FULL_WINDOW_MEM_OP_total_count,      11528533
FULL_WINDOW_MEM_OP_total_pct,       99.868

FULL_WINDOW_FP_OP_count,            92
FULL_WINDOW_FP_OP_pct,        0.002
FULL_WINDOW_FP_OP_total_count,           207
FULL_WINDOW_FP_OP_total_pct,        0.002

FULL_WINDOW_OTHER_OP_count,          7275
FULL_WINDOW_OTHER_OP_pct,        0.124
FULL_WINDOW_OTHER_OP_total_count,         15044
FULL_WINDOW_OTHER_OP_total_pct,        0.130
FULL_WINDOW_OTHER_OP_sum_count,       5856518
FULL_WINDOW_OTHER_OP_sum_pct,      100.000
FULL_WINDOW_OTHER_OP_sum_total_count,      11543784
FULL_WINDOW_OTHER_OP_sum_total_pct,      100.000
FULL_WINDOW_OTHER_OP_mean,         0.00
FULL_WINDOW_OTHER_OP_stddev,         0.07
FULL_WINDOW_OTHER_OP_total_mean,         0.00
FULL_WINDOW_OTHER_OP_total_stddev,         0.07

RET_BLOCKED_DC_MISS_count,       7258961
RET_BLOCKED_DC_MISS_pct,       70.287
RET_BLOCKED_DC_MISS_total_count,      14424620
RET_BLOCKED_DC_MISS_total_pct,       70.041

RET_BLOCKED_L1_MISS_count,       5615876
RET_BLOCKED_L1_MISS_pct,       54.377
RET_BLOCKED_L1_MISS_total_count,      11152296
RET_BLOCKED_L1_MISS_total_pct,       54.152

RET_BLOCKED_L1_MISS_BW_PREF_count,             0
RET_BLOCKED_L1_MISS_BW_PREF_pct,        0.000
RET_BLOCKED_L1_MISS_BW_PREF_total_count,             0
RET_BLOCKED_L1_MISS_BW_PREF_total_pct,        0.000

RET_BLOCKED_L1_ACCESS_count,       1645390
RET_BLOCKED_L1_ACCESS_pct,       15.932
RET_BLOCKED_L1_ACCESS_total_count,       3277749
RET_BLOCKED_L1_ACCESS_total_pct,       15.916

RET_BLOCKED_MEM_STALL_count,       5615880
RET_BLOCKED_MEM_STALL_pct,       54.377
RET_BLOCKED_MEM_STALL_total_count,      11152302
RET_BLOCKED_MEM_STALL_total_pct,       54.152

RET_BLOCKED_OFFCHIP_DEMAND_count,             0
RET_BLOCKED_OFFCHIP_DEMAND_pct,        0.000
RET_BLOCKED_OFFCHIP_DEMAND_total_count,             0
RET_BLOCKED_OFFCHIP_DEMAND_total_pct,        0.000

OP_ISSUED_count,      17252315
OP_ISSUED_total_count,      34762925

OP_RETIRED_count,      12906867
OP_RETIRED_total_count,      25810997

REPLAY_SIGNALED_count,             0
REPLAY_SIGNALED_total_count,             0

REPLAY_COUNTED_count,             0
REPLAY_COUNTED_total_count,             0

OFF_CRITICAL_PATH_count,             0
OFF_CRITICAL_PATH_pct,         -nan
OFF_CRITICAL_PATH_total_count,             0
OFF_CRITICAL_PATH_total_pct,         -nan

ON_CRITICAL_PATH_count,             0
ON_CRITICAL_PATH_pct,         -nan
ON_CRITICAL_PATH_total_count,             0
ON_CRITICAL_PATH_total_pct,         -nan
ON_CRITICAL_PATH_sum_count,             0
ON_CRITICAL_PATH_sum_pct,         -nan
ON_CRITICAL_PATH_sum_total_count,             0
ON_CRITICAL_PATH_sum_total_pct,         -nan
ON_CRITICAL_PATH_mean,         -nan
ON_CRITICAL_PATH_stddev,         -nan
ON_CRITICAL_PATH_total_mean,         -nan
ON_CRITICAL_PATH_total_stddev,         -nan

LD_NO_DEPENDENTS_count,        267880
LD_NO_DEPENDENTS_pct,        8.604
LD_NO_DEPENDENTS_total_count,        536109
LD_NO_DEPENDENTS_total_pct,        8.607

LD_DEPENDENTS_count,       2845584
LD_DEPENDENTS_pct,       91.396
LD_DEPENDENTS_total_count,       5692341
LD_DEPENDENTS_total_pct,       91.393
LD_DEPENDENTS_sum_count,       3113464
