Core, 0
Cumulative Cycles, 12714668            
Cumulative Instructions, 20000000            
Cumulative IPC, 1.57299
Periodic Cycles, 6222741             
Periodic Instructions, 9999996             
Periodic IPC, 1.60701

EXECUTION_TIME_count, 1944606562500
EXECUTION_TIME_total_count, 3973333750000

NODE_CYCLE_count,       6222741
NODE_CYCLE_total_count,      12714668

NODE_INST_COUNT_count,       9999996
NODE_INST_COUNT_total_count,      20000000

NODE_INST_COUNT_FETCHED_count,       9999996
NODE_INST_COUNT_FETCHED_total_count,      20000000

NODE_UOP_COUNT_count,      12243019
NODE_UOP_COUNT_total_count,      24482518

FULL_WINDOW_STALL_count,        482035
FULL_WINDOW_STALL_pct,        7.746
FULL_WINDOW_STALL_total_count,       1077550
FULL_WINDOW_STALL_total_pct,        8.475

FULL_WINDOW_MEM_OP_count,         74295
FULL_WINDOW_MEM_OP_pct,       20.220
FULL_WINDOW_MEM_OP_total_count,        316389
FULL_WINDOW_MEM_OP_total_pct,       36.743

FULL_WINDOW_FP_OP_count,             0
FULL_WINDOW_FP_OP_pct,        0.000
FULL_WINDOW_FP_OP_total_count,             0
FULL_WINDOW_FP_OP_total_pct,        0.000

FULL_WINDOW_OTHER_OP_count,        293139
FULL_WINDOW_OTHER_OP_pct,       79.780
FULL_WINDOW_OTHER_OP_total_count,        544695
FULL_WINDOW_OTHER_OP_total_pct,       63.257
FULL_WINDOW_OTHER_OP_sum_count,        367434
FULL_WINDOW_OTHER_OP_sum_pct,      100.000
FULL_WINDOW_OTHER_OP_sum_total_count,        861084
FULL_WINDOW_OTHER_OP_sum_total_pct,      100.000
FULL_WINDOW_OTHER_OP_mean,         1.60
FULL_WINDOW_OTHER_OP_stddev,         1.47
FULL_WINDOW_OTHER_OP_total_mean,         1.27
FULL_WINDOW_OTHER_OP_total_stddev,         1.16

RET_BLOCKED_DC_MISS_count,        842648
RET_BLOCKED_DC_MISS_pct,       13.541
RET_BLOCKED_DC_MISS_total_count,       1949188
RET_BLOCKED_DC_MISS_total_pct,       15.330

RET_BLOCKED_L1_MISS_count,         42737
RET_BLOCKED_L1_MISS_pct,        0.687
RET_BLOCKED_L1_MISS_total_count,        311374
RET_BLOCKED_L1_MISS_total_pct,        2.449

RET_BLOCKED_L1_MISS_BW_PREF_count,             0
RET_BLOCKED_L1_MISS_BW_PREF_pct,        0.000
RET_BLOCKED_L1_MISS_BW_PREF_total_count,             0
RET_BLOCKED_L1_MISS_BW_PREF_total_pct,        0.000

RET_BLOCKED_L1_ACCESS_count,        799911
RET_BLOCKED_L1_ACCESS_pct,       12.855
RET_BLOCKED_L1_ACCESS_total_count,       1637835
RET_BLOCKED_L1_ACCESS_total_pct,       12.881

RET_BLOCKED_MEM_STALL_count,         42737
RET_BLOCKED_MEM_STALL_pct,        0.687
RET_BLOCKED_MEM_STALL_total_count,        311734
RET_BLOCKED_MEM_STALL_total_pct,        2.452

RET_BLOCKED_OFFCHIP_DEMAND_count,             0
