Core, 0
Cumulative Cycles, 31995519            
Cumulative Instructions, 20000000            
Cumulative IPC, 0.62509
Periodic Cycles, 15872580            
Periodic Instructions, 9999996             
Periodic IPC, 0.63002

ICACHE_MISS_count,             0
ICACHE_MISS_pct,        0.000
ICACHE_MISS_total_count,            42
ICACHE_MISS_total_pct,        0.013

ICACHE_HIT_count,        153840
ICACHE_HIT_pct,      100.000
ICACHE_HIT_total_count,        313949
ICACHE_HIT_total_pct,       99.987
ICACHE_HIT_sum_count,        153840
ICACHE_HIT_sum_pct,      100.000
ICACHE_HIT_sum_total_count,        313991
ICACHE_HIT_sum_total_pct,      100.000
ICACHE_HIT_mean,         1.00
ICACHE_HIT_stddev,         1.00
ICACHE_HIT_total_mean,         1.00
ICACHE_HIT_total_stddev,         1.00

ICACHE_MISS_ONPATH_count,             0
ICACHE_MISS_ONPATH_pct,         -nan
ICACHE_MISS_ONPATH_total_count,            12
ICACHE_MISS_ONPATH_total_pct,       28.571

ICACHE_MISS_OFFPATH_count,             0
ICACHE_MISS_OFFPATH_pct,         -nan
ICACHE_MISS_OFFPATH_total_count,            30
ICACHE_MISS_OFFPATH_total_pct,       71.429
ICACHE_MISS_OFFPATH_sum_count,             0
ICACHE_MISS_OFFPATH_sum_pct,         -nan
ICACHE_MISS_OFFPATH_sum_total_count,            42
ICACHE_MISS_OFFPATH_sum_total_pct,      100.000
ICACHE_MISS_OFFPATH_mean,         -nan
ICACHE_MISS_OFFPATH_stddev,         -nan
ICACHE_MISS_OFFPATH_total_mean,         0.71
ICACHE_MISS_OFFPATH_total_stddev,         0.66

ICACHE_MISS_NOT_PREFETCHED_count,             0
ICACHE_MISS_NOT_PREFETCHED_pct,         -nan
ICACHE_MISS_NOT_PREFETCHED_total_count,             1
ICACHE_MISS_NOT_PREFETCHED_total_pct,        2.381

ICACHE_MISS_PREFETCHED_AND_EVICTED_BY_IFETCH_count,             0
ICACHE_MISS_PREFETCHED_AND_EVICTED_BY_IFETCH_pct,         -nan
ICACHE_MISS_PREFETCHED_AND_EVICTED_BY_IFETCH_total_count,             0
ICACHE_MISS_PREFETCHED_AND_EVICTED_BY_IFETCH_total_pct,        0.000

ICACHE_MISS_PREFETCHED_AND_EVICTED_BY_FDIP_count,             0
ICACHE_MISS_PREFETCHED_AND_EVICTED_BY_FDIP_pct,         -nan
ICACHE_MISS_PREFETCHED_AND_EVICTED_BY_FDIP_total_count,             0
ICACHE_MISS_PREFETCHED_AND_EVICTED_BY_FDIP_total_pct,        0.000

ICACHE_MISS_MSHR_HIT_PREFETCHED_OFFPATH_count,             0
ICACHE_MISS_MSHR_HIT_PREFETCHED_OFFPATH_pct,         -nan
ICACHE_MISS_MSHR_HIT_PREFETCHED_OFFPATH_total_count,            31
ICACHE_MISS_MSHR_HIT_PREFETCHED_OFFPATH_total_pct,       73.810

ICACHE_MISS_MSHR_HIT_PREFETCHED_ONPATH_count,             0
ICACHE_MISS_MSHR_HIT_PREFETCHED_ONPATH_pct,         -nan
ICACHE_MISS_MSHR_HIT_PREFETCHED_ONPATH_total_count,            10
ICACHE_MISS_MSHR_HIT_PREFETCHED_ONPATH_total_pct,       23.810
ICACHE_MISS_MSHR_HIT_PREFETCHED_ONPATH_sum_count,             0
ICACHE_MISS_MSHR_HIT_PREFETCHED_ONPATH_sum_pct,         -nan
ICACHE_MISS_MSHR_HIT_PREFETCHED_ONPATH_sum_total_count,            42
ICACHE_MISS_MSHR_HIT_PREFETCHED_ONPATH_sum_total_pct,      100.000
ICACHE_MISS_MSHR_HIT_PREFETCHED_ONPATH_mean,         -nan
ICACHE_MISS_MSHR_HIT_PREFETCHED_ONPATH_stddev,         -nan
ICACHE_MISS_MSHR_HIT_PREFETCHED_ONPATH_total_mean,         3.17
ICACHE_MISS_MSHR_HIT_PREFETCHED_ONPATH_total_stddev,         1.62

ICACHE_HIT_ONPATH_count,         83253
ICACHE_HIT_ONPATH_pct,       54.117
ICACHE_HIT_ONPATH_total_count,        168469
ICACHE_HIT_ONPATH_total_pct,       53.661

ICACHE_HIT_OFFPATH_count,         70587
ICACHE_HIT_OFFPATH_pct,       45.883
ICACHE_HIT_OFFPATH_total_count,        145480
ICACHE_HIT_OFFPATH_total_pct,       46.339
ICACHE_HIT_OFFPATH_sum_count,        153840
